capital_prestado,plazo_meses,edad_cliente,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,carga_financiera,ratio_cuota_ingreso,saldo_mora_ratio,total_creditos_sector,mes_prestamo,tipo_laboral,tipo_credito,tendencia_ingresos,tiene_codeudor_en_mora
1993081.2,12,36,4000000.0,850000,138408,856.0,5,6,0.0,8672.0,8672.0,0.0,2,0,0,2651407.0,0.21249994687501328,0.03460199134950216,0.0,2,1,Empleado,4,Creciente,0
1782960.0,12,68,2500000.0,1600000,123817,789.0,4,1,0.0,0.0,0.0,0.0,0,0,0,3056049.0,0.6399997440001024,0.049526780189287925,0.0,0,12,Empleado,4,Creciente,0
1070580.0,10,53,4500000.0,170000,99067,819.0,2,6,0.0,8997.0,8997.0,0.0,1,0,0,4653360.0,0.037777769382717916,0.022014883996692446,0.0,1,3,Empleado,4,,0
3915000.0,6,44,10000000.0,6000000,581484,816.0,3,3,0.0,28309.0,28309.0,0.0,2,0,0,926820.0,0.599999940000006,0.05814839418516058,0.0,2,1,Empleado,4,Creciente,0
3161760.0,6,34,6000000.0,3000000,469287,784.0,5,3,0.0,6828.0,6828.0,0.0,2,0,1,9222143.0,0.49999991666668053,0.07821448696425218,0.0,3,11,Empleado,4,Decreciente,0
960000.0,12,64,1500000.0,300000,75889,762.0,1,1,0.0,100.0,100.0,0.0,0,0,1,,0.19999986666675557,0.05059263293824471,0.0,1,5,Empleado,4,,0
693600.0,6,54,2149657.0,1227000,104513,748.0,9,5,0.0,45207.0,45207.0,0.0,6,0,0,2101997.0,0.5707884696077237,0.048618431396994316,0.0,6,7,Empleado,4,Creciente,0
1220160.0,10,57,2500000.0,600000,113028,798.0,6,5,0.0,101.0,101.0,0.0,1,0,2,1177093.0,0.2399999040000384,0.045211181915527233,0.0,3,3,Empleado,4,Decreciente,0
1663600.8,9,30,3700000.0,2700000,155515,798.0,9,5,0.0,119207.0,119207.0,0.0,6,0,0,4233549.0,0.7297295325055317,0.042031069721332505,0.0,6,3,Empleado,9,Creciente,0
3985681.2,6,55,7000000.0,3000000,592521,796.0,4,3,0.0,5329.0,5329.0,0.0,2,0,0,1000000.0,0.4285713673469475,0.08464584505059357,0.0,2,4,Independiente,4,Estable,0
801600.0,6,41,2920000.0,839000,121688,765.0,7,6,0.0,57125.0,33552.0,0.0,0,3,2,917293.0,0.2873286687230587,0.04167395833083619,0.0,5,9,Empleado,4,Creciente,0
1965294.0,12,25,1000001.0,347000,158184,734.0,4,4,0.0,1658.0,1658.0,0.0,1,0,0,1008324.0,0.346999306001388,0.15818368363263274,0.0,1,8,Empleado,4,Creciente,0
4146000.0,30,30,3900000.0,600000,153235,775.0,2,6,0.0,30718.0,30718.0,0.0,0,2,0,1779886.0,0.1538461143984322,0.03929101556640627,0.0,2,2,Empleado,4,Creciente,0
2160000.0,12,67,4000000.0,1500000,168955,741.0,6,4,0.0,66004.0,56988.0,0.0,4,0,0,1935131.0,0.37499990625002344,0.04223873944031514,0.0,4,1,Independiente,4,Creciente,0
4760270.399999999,36,34,1117000.0,300000,154419,740.0,17,4,0.0,3074.0,3074.0,0.0,1,0,15,931394.0,0.2685763038708112,0.13824428089142266,0.0,16,3,Empleado,4,Creciente,0
1951428.0,3,68,2000000.0,1000000,517869,867.0,4,3,0.0,10571.0,10571.0,0.0,2,0,0,931394.0,0.499999750000125,0.2589343705328147,0.0,2,4,Empleado,9,Creciente,0
1187400.0,6,39,1200000.0,500000,176961,736.0,2,2,0.0,29300.0,29300.0,0.0,1,0,1,908526.0,0.4166663194447338,0.14746737711051908,0.0,2,4,Empleado,4,Estable,0
1871880.0,12,30,1000000.0,600000,129992,737.0,3,3,0.0,0.0,0.0,0.0,1,0,1,1214013.0,0.5999994000006,0.12999187000812998,0.0,2,1,Empleado,4,Creciente,0
1269000.0,2,39,5000000.0,2000000,500431,757.0,9,10,0.0,35856.0,35856.0,0.0,3,0,3,688965.0,0.399999920000016,0.100086179982764,0.0,6,4,Independiente,9,Decreciente,0
1185660.0,3,29,5000000.0,2000000,314895,784.0,6,10,0.0,73900.0,73900.0,0.0,4,0,0,,0.399999920000016,0.06297898740420252,0.0,4,6,Independiente,9,,0
1838160.0,6,38,2000000.0,700000,273265,793.0,6,3,0.0,27655.0,27655.0,0.0,3,0,1,2592777.0,0.34999982500008747,0.13663243168378417,0.0,4,4,Empleado,4,Creciente,0
1338360.0,10,37,3000000.0,600000,123847,860.0,8,3,0.0,63733.0,38183.0,0.0,4,0,3,2953607.0,0.19999993333335556,0.04128231957256014,0.0,7,4,Empleado,4,Creciente,0
4685294.399999999,9,35,4700000.0,2500000,437985,723.0,10,19,0.0,72584.0,72584.0,0.0,6,0,1,3287968.0,0.5319147804436637,0.09318827804504723,0.0,7,2,Empleado,9,Creciente,0
630000.0,6,56,1740000.0,497000,95633,760.0,9,4,0.0,8568.0,8568.0,0.0,1,1,4,1009632.0,0.28563201975171276,0.05496146266582606,0.0,6,9,Empleado,4,Creciente,0
2490150.0,10,26,1900000.0,200000,232207,810.0,4,11,0.0,19354.0,19354.0,0.0,4,0,0,1900000.0,0.10526310249310396,0.12221414620308095,0.0,4,4,Empleado,4,Estable,0
4156700.4,12,30,6000000.0,1000000,326568,762.0,4,3,0.0,24770.0,24770.0,0.0,2,1,0,939017.0,0.16666663888889352,0.05442799092866818,0.0,3,2,Independiente,4,Creciente,0
1270920.0,11,48,2220000.0,373000,100411,893.0,6,4,0.0,12233.0,12233.0,0.0,3,0,1,1000000.0,0.1680179423342602,0.04523015980623432,0.0,4,9,Empleado,9,Estable,0
1306309.2,10,33,2000000.0,1200000,111261,737.0,3,7,0.0,11290.0,11290.0,0.0,2,0,0,1738889.0,0.59999970000015,0.055630472184763906,0.0,2,6,Empleado,9,Creciente,0
2087876.4,10,41,3000000.0,1000000,177270,870.0,3,3,0.0,25974.0,25974.0,0.0,2,0,0,916148.0,0.33333322222225925,0.0590899803033399,0.0,2,2,Independiente,9,Creciente,0
1103880.0,6,34,4600000.0,1000000,153317,810.0,4,4,0.0,5627.0,35.0,0.0,1,0,1,4482369.0,0.21739125708885715,0.03332977536309231,0.0,2,1,Empleado,4,Creciente,0
1200000.0,12,57,2500000.0,500000,94160,767.0,6,1,0.0,153889.0,101245.0,0.0,1,2,2,2525952.0,0.199999920000032,0.03766398493440603,0.0,5,2,Empleado,4,Creciente,0
630000.0,6,38,3490000.0,1194000,95154,813.0,2,1,0.0,35383.0,35383.0,0.0,0,2,0,,0.34212024581081785,0.02726474863474251,0.0,2,9,Independiente,4,,0
1167588.0,11,43,6000000.0,3500000,90841,,0,0,,,,,0,0,0,,0.5833332361111273,0.015140164143305976,,0,1,Empleado,9,,0
3837376.8,11,39,1500000.0,500000,300606,773.0,6,0,0.0,52588.0,52588.0,,1,0,2,,0.33333311111125924,0.20040386639742241,0.0,3,8,Empleado,9,,0
2196000.0,12,24,1700000.0,400000,172301,797.0,0,4,0.0,0.0,,,0,0,0,763975.0,0.23529397923883574,0.10135346979207659,0.0,0,1,Independiente,4,Decreciente,0
2860207.2,11,54,3100000.0,2000000,224058,821.0,2,5,0.0,508.0,508.0,0.0,1,0,1,1000000.0,0.6451610822061025,0.07227675087846745,0.0,2,8,Empleado,9,,0
1119256.8,3,40,5000000.0,2000000,297144,794.0,15,8,0.0,123027.0,123027.0,0.0,11,0,1,941789.0,0.399999920000016,0.059428788114242376,0.0,12,5,Independiente,9,Decreciente,0
1459356.0,10,51,5000000.0,3000000,123776,805.0,1,2,0.0,0.0,0.0,0.0,1,0,0,1197000.0,0.599999880000024,0.02475519504896099,0.0,1,1,Independiente,9,Estable,0
1691520.0,12,53,3800000.0,2000000,132728,837.0,10,5,0.0,54984.0,54984.0,0.0,5,2,1,4606840.0,0.5263156509695656,0.034928411860944246,0.0,8,12,Empleado,4,Decreciente,0
2902680.0,12,48,1300000.0,300000,201575,825.0,5,6,0.0,18316.0,17116.0,0.0,4,0,1,1026666.0,0.23076905325457442,0.15505757303263612,0.0,5,1,Empleado,4,Decreciente,0
5520000.0,6,59,30000000.0,0,820388,862.0,12,8,0.0,338637.0,42423.0,0.0,12,0,0,1300000.0,0.0,0.027346265755124475,0.0,12,4,Empleado,4,Estable,0
1058400.0,8,63,5000000.0,3000000,120044,768.0,16,8,0.0,230626.0,229591.0,0.0,9,1,3,,0.599999880000024,0.02400879519824096,0.0,13,2,Empleado,4,,0
858753.6,10,42,1450000.0,1100000,79044,874.0,3,2,0.0,29987.0,29987.0,0.0,2,0,1,1450000.0,0.7586201664688507,0.05451306585305803,0.0,3,2,Empleado,9,Estable,0
892801.2,12,22,1600000.0,500000,70142,731.0,5,7,0.0,25416.0,25416.0,0.0,3,0,2,1616257.0,0.31249980468762206,0.04383872260079837,0.0,5,4,Empleado,4,Creciente,0
3246000.0,12,29,1460000.0,239000,270107,759.0,5,4,0.0,763.0,763.0,0.0,1,0,3,992377.0,0.1636985180147137,0.18500466780502206,0.0,4,10,Empleado,4,Creciente,0
1498992.0,5,62,5000000.0,2000000,243535,810.0,11,4,0.0,49415.0,49415.0,0.0,7,0,1,,0.399999920000016,0.04870699025860195,0.0,8,7,Independiente,9,,0
1269000.0,2,53,5000000.0,2000000,500578,819.0,7,10,0.0,24602.0,21367.0,0.0,4,0,2,933473.0,0.399999920000016,0.100115579976884,0.0,6,5,Independiente,9,Creciente,0
576000.0,6,32,2000000.0,850000,85688,811.0,6,2,0.0,44034.0,9652.0,0.0,3,2,1,1984117.0,0.42499978750010625,0.042843978578010714,0.0,6,2,Empleado,4,Creciente,0
1318980.0,18,32,2000000.0,120000,72742,780.0,3,5,0.0,4541.0,4541.0,0.0,2,0,0,,0.059999970000015,0.036370981814509096,0.0,2,1,Independiente,4,,0
821208.0,5,53,5000000.0,2000000,133418,742.0,4,4,0.0,1655.0,1655.0,0.0,0,0,2,,0.399999920000016,0.026683594663281067,0.0,2,7,Independiente,9,,0
1801028.4,10,51,1600000.0,1000000,152995,839.0,8,2,0.0,16442.0,16442.0,0.0,3,2,3,940438.0,0.6249996093752441,0.09562181523636548,0.0,8,3,Empleado,9,Creciente,0
2158800.0,18,37,3900000.0,150000,122089,805.0,9,7,0.0,41733.0,41733.0,0.0,3,0,4,4055405.0,0.03846152859960805,0.03130486376798365,0.0,7,5,Empleado,4,Decreciente,0
3631332.0,24,30,3900000.0,1500000,158367,765.0,15,3,0.0,38144.0,38144.0,0.0,6,0,6,2181818.0,0.3846152859960805,0.04060691266489419,0.0,12,1,Empleado,4,Creciente,0
4038192.0,24,68,2440000.0,821000,184059,841.0,8,2,0.0,11185.0,11185.0,0.0,5,0,0,,0.33647527193636395,0.0754339854778748,0.0,5,9,Empleado,4,,0
3826800.0,12,31,2500000.0,300000,301180,721.0,6,3,0.0,15928.0,15928.0,0.0,4,0,0,916148.0,0.1199999520000192,0.12047195181121928,0.0,4,1,Independiente,4,Creciente,0
4057731.6,12,44,5000000.0,1000000,320767,832.0,7,4,0.0,23565.0,23565.0,0.0,4,0,1,,0.199999960000008,0.06415338716932256,0.0,5,5,Independiente,4,,0
3276706.8,11,44,2205000.0,800000,255228,833.0,4,4,0.0,2816.0,2816.0,0.0,2,0,1,1008333.0,0.3628116268427996,0.11574960736979258,0.0,3,3,Empleado,9,Creciente,0
1380000.0,10,67,3200000.0,1500000,127610,809.0,2,0,0.0,4868.0,4868.0,0.0,1,0,0,908526.0,0.4687498535156708,0.03987811253808983,0.0,1,12,Independiente,4,Estable,0
901382.4,10,33,1300000.0,400000,76331,703.0,14,0,0.0,56837.0,56837.0,,2,0,9,,0.30769207100609924,0.0587161086799164,0.0,11,11,Empleado,9,,0
1693080.0,18,36,2000000.0,800000,94524,755.0,5,3,0.0,1699.0,1699.0,0.0,2,0,0,908526.0,0.3999998000001,0.04726197636901182,0.0,2,5,Empleado,4,Estable,0
4389823.2,10,90,31831000.0,0,372324,150.0,0,0,,,,,0,0,0,,0.0,0.011696898881690839,,0,1,Empleado,9,,0
674715.6,6,34,2438205.0,0,101908,819.0,3,2,0.0,4968.0,46.0,0.0,0,0,2,908526.0,0.0,0.041796304331955546,0.0,2,8,Empleado,4,Decreciente,0
3673848.0,12,33,2000000.0,300000,287723,747.0,1,6,0.0,0.0,0.0,0.0,0,0,0,1250000.0,0.1499999250000375,0.14386142806928595,0.0,0,1,Empleado,4,Estable,0
3336000.0,12,52,12000000.0,4000000,261765,772.0,14,17,0.0,138989.0,138540.0,0.0,11,0,2,1795346.0,0.33333330555555785,0.02181374818218765,0.0,13,1,Independiente,4,Creciente,0
2778360.0,8,54,3000000.0,100000,315765,852.0,6,2,0.0,3682.0,3682.0,0.0,3,0,1,948611.0,0.033333322222225924,0.1052549649150117,0.0,4,5,Empleado,4,Creciente,0
1224000.0,6,24,3108000.0,463000,188148,758.0,6,4,0.0,7950.0,7950.0,0.0,3,0,0,1000000.0,0.14897035103914058,0.06053666005898969,0.0,3,12,Empleado,4,Creciente,0
1200000.0,6,37,3500000.0,950000,178838,854.0,3,3,0.0,4362.0,4362.0,0.0,2,0,0,,0.2714284938775732,0.05109655682955519,0.0,2,5,Independiente,4,,0
737280.0,6,54,1500000.0,700000,109606,760.0,3,3,0.0,1708.0,1708.0,0.0,0,0,3,1533452.0,0.46666635555576297,0.07307061795292137,0.0,3,4,Empleado,4,Decreciente,0
1144800.0,6,24,2800000.0,1800000,170189,754.0,5,5,0.0,298.0,298.0,0.0,1,0,2,30285.0,0.6428569132653881,0.060781764006512855,0.0,3,4,Empleado,4,Estable,0
2735934.0,11,49,4000000.0,2000000,212863,719.0,13,18,0.0,22321.0,22321.0,0.0,2,0,2,,0.49999987500003124,0.05321573669606582,0.0,4,1,Independiente,9,,0
1734300.0,8,50,3000000.0,1000000,197106,786.0,9,5,0.0,20708.0,20708.0,0.0,5,0,1,,0.33333322222225925,0.06570197809934063,0.0,6,5,Empleado,4,,0
1200000.0,12,22,3000000.0,800000,94550,728.0,3,6,0.0,34318.0,34318.0,0.0,1,0,2,1316436.0,0.2666665777778074,0.03151665616111461,0.0,3,2,Empleado,4,Creciente,0
1335600.0,6,60,2500000.0,170000,201255,815.0,9,3,0.0,31648.0,2369.0,0.0,2,3,4,954263.0,0.06799997280001088,0.08050196779921288,0.0,9,7,Empleado,4,Creciente,0
560940.0,8,39,4000000.0,800000,63537,816.0,9,6,0.0,164811.0,56.0,0.0,4,1,1,4995361.0,0.1999999500000125,0.01588424602893849,0.0,6,1,Empleado,4,Creciente,0
883984.7999999999,12,62,3500000.0,2000000,69392,801.0,8,5,0.0,80915.0,77848.0,0.0,3,1,3,,0.571428408163312,0.01982628004963427,0.0,7,12,Empleado,4,,0
1108800.0,6,37,3000000.0,900000,165247,820.0,2,3,0.0,0.0,0.0,0.0,1,0,1,870265.0,0.29999990000003335,0.05508231497256168,0.0,2,5,Independiente,4,Creciente,0
2696257.2,9,54,6040000.0,1400000,252048,828.0,6,3,0.0,71884.0,60449.0,0.0,3,1,1,5688524.0,0.2317880410946952,0.04172979441559695,0.0,5,3,Empleado,9,Creciente,0
2588892.0,10,26,1000000.0,400000,219808,768.0,0,3,0.0,0.0,,,0,0,0,1085333.0,0.3999996000004,0.2198077801922198,0.0,0,3,Empleado,9,Decreciente,0
1728000.0,8,30,4661276.0,930000,200403,814.0,4,2,0.0,24758.0,24758.0,0.0,3,0,0,4592592.0,0.1995161411776215,0.04299315402195578,0.0,3,8,Empleado,4,Creciente,0
1800000.0,10,65,4000000.0,2000000,165916,733.0,7,9,0.0,7557.0,7557.0,0.0,2,0,1,,0.49999987500003124,0.041478989630252594,0.0,3,12,Independiente,4,,0
1311600.0,6,62,3800000.0,1800000,196448,800.0,3,2,0.0,59697.0,59697.0,0.0,3,0,0,,0.47368408587260896,0.0516968285008346,0.0,3,5,Independiente,4,,0
2791920.0,12,41,2400000.0,600000,219073,788.0,2,5,0.0,80.0,80.0,0.0,0,0,0,908526.0,0.24999989583337673,0.09128037863317556,0.0,0,12,Empleado,4,,0
1285200.0,10,42,3886000.0,1500000,109005,771.0,0,0,,,,,0,0,0,,0.38600093000490737,0.028050687583456618,,0,1,Empleado,9,,0
2880000.0,6,59,5000000.0,2500000,427466,879.0,11,3,0.0,80861.0,80861.0,0.0,9,0,0,1250000.0,0.49999990000002,0.08549318290136342,0.0,9,12,Independiente,4,Estable,0
5709530.399999999,10,60,5000000.0,3000000,486291,874.0,4,3,0.0,65898.0,58586.0,0.0,2,0,1,1300000.0,0.599999880000024,0.0972581805483639,0.0,3,6,Independiente,9,Estable,0
1549647.6,9,40,3000000.0,1500000,145209,896.0,4,5,0.0,2582.0,2582.0,0.0,3,0,1,2005555.0,0.4999998333333889,0.048402983865672045,0.0,4,5,Empleado,9,Creciente,0
3143145.6,2,90,276627450.0000147,41020225,1239865,150.0,0,0,,,,,0,0,0,,0.14828689217831031,0.0044820750634756564,,0,4,Empleado,9,,0
3096000.0,6,61,12000000.0,4500000,458685,728.0,17,4,0.0,113177.0,92659.0,0.0,9,0,5,,0.3749999687500026,0.038223746814687765,0.0,14,12,Independiente,4,,0
4464000.0,12,63,8000000.0,3200000,350682,781.0,4,5,0.0,7257.0,7257.0,0.0,4,0,0,923771.0,0.39999995000000627,0.04383524452059444,0.0,4,2,Independiente,4,Creciente,0
1295880.0,6,42,3500000.0,1200000,193128,777.0,9,8,0.0,136276.0,136276.0,0.0,6,0,0,,0.3428570448979872,0.05517941280588205,0.0,6,5,Empleado,4,,0
2986800.0,12,54,6000000.0,2500000,236783,804.0,12,7,0.0,185517.0,102929.0,0.0,7,0,3,1000000.0,0.4166665972222338,0.03946382675602887,0.0,10,4,Empleado,4,Creciente,0
2341200.0,18,57,2070000.0,631000,132405,868.0,5,2,0.0,9604.0,9604.0,0.0,2,1,2,,0.3048307706131543,0.06396373721558589,0.0,5,8,Empleado,4,,0
1608000.0,6,47,2000000.0,1000000,239643,736.0,9,9,0.0,12764.0,12764.0,0.0,3,1,4,66667.0,0.499999750000125,0.11982144008927996,0.0,8,5,Independiente,4,Estable,0
830400.0,12,44,1590000.0,56000,65636,730.0,2,6,0.0,198.0,198.0,0.0,0,0,1,1276052.0,0.035220103635154945,0.041280477182089825,0.0,1,4,Empleado,4,Creciente,0
2313600.0,12,33,3000000.0,1700000,181766,815.0,6,2,0.0,95489.0,95489.0,0.0,5,0,1,946692.0,0.5666664777778407,0.060588646470451174,0.0,6,2,Empleado,4,Decreciente,0
1149600.0,12,52,2500000.0,1000000,90199,816.0,5,3,0.0,3335.0,3335.0,0.0,1,1,1,2191398.0,0.399999840000064,0.036079585568165776,0.0,3,2,Empleado,4,Estable,0
1424618.4,9,47,2000000.0,800000,133493,729.0,12,8,0.0,25763.0,25763.0,0.0,7,0,5,1110584.0,0.3999998000001,0.06674646662676668,0.0,12,5,Empleado,9,Creciente,0
1742280.0,12,55,1600000.0,350000,120992,873.0,2,7,0.0,44.0,44.0,0.0,2,0,0,997488.0,0.21874986328133544,0.07561995273752954,0.0,2,1,Empleado,4,Creciente,0
3550477.2,10,57,4620000.0,1328000,313109,820.0,9,2,0.0,11589.0,11589.0,0.0,4,0,3,1000000.0,0.28744582522817635,0.06777249615313936,0.0,7,12,Empleado,9,Creciente,0
1163760.0,6,41,4000000.0,1100000,161633,870.0,13,3,0.0,161226.0,160547.0,0.0,10,0,0,1990909.0,0.2749999312500172,0.040408239897940026,0.0,10,1,Independiente,4,Creciente,0
4044000.0,6,47,4000000.0,1500000,607905,789.0,10,2,0.0,42169.0,42169.0,0.0,6,0,2,,0.37499990625002344,0.151976212005947,0.0,8,5,Independiente,4,,0
3085801.2,9,63,10000000.0,5500000,288463,894.0,6,5,0.0,125777.0,125777.0,0.0,6,0,0,2115712.0,0.5499999450000055,0.02884629711537029,0.0,6,2,Empleado,9,Decreciente,0
489456.0,6,38,1600000.0,800000,73059,729.0,5,10,0.0,18241.0,18241.0,0.0,1,0,1,1215716.0,0.4999996875001953,0.04566184646134596,0.0,2,3,Empleado,4,Decreciente,0
1439146.8,10,31,2680000.0,1493000,123798,797.0,5,2,0.0,66474.0,66474.0,0.0,2,2,0,745323.0,0.5570893443696476,0.04619326634579614,0.0,4,9,Independiente,9,Decreciente,0
2141242.8,9,45,3000000.0,1500000,199974,844.0,6,4,0.0,14435.0,4705.0,0.0,4,1,1,1495191.0,0.4999998333333889,0.06665797778067407,0.0,6,2,Independiente,9,Creciente,0
5525520.0,30,40,1550000.0,0,203621,807.0,3,5,0.0,48332.0,48332.0,0.0,1,1,1,2050942.0,0.0,0.13136830234303074,0.0,3,12,Empleado,10,Creciente,0
1680000.0,8,28,2400000.0,500000,190935,773.0,2,1,0.0,60000.0,60000.0,0.0,0,0,1,1854545.0,0.20833324652781396,0.07955621685157631,0.0,1,12,Empleado,4,Creciente,0
896280.0,6,43,3200000.0,1000000,133243,842.0,3,2,0.0,0.0,0.0,0.0,2,0,0,3334868.0,0.3124999023437805,0.04163842448799235,0.0,2,4,Empleado,4,Creciente,0
3270720.0,18,37,5500000.0,2500000,180686,826.0,8,2,0.0,131041.0,123067.0,0.0,2,1,3,5445287.0,0.4545453719008415,0.03285199402691018,0.0,6,12,Empleado,4,Creciente,0
1904161.2,6,55,8000000.0,4800000,284226,785.0,11,5,0.0,19333.0,19333.0,0.0,4,0,6,954263.0,0.5999999250000094,0.03552824555896931,0.0,10,6,Independiente,4,Creciente,0
2446921.2,10,36,4000000.0,2000000,207210,946.0,11,0,0.0,103757.0,103757.0,,4,0,2,,0.49999987500003124,0.05180248704937824,0.0,6,12,Empleado,9,,0
2536736.4,10,53,2000000.0,1000000,215380,912.0,6,5,0.0,80564.0,16735.0,0.0,3,0,0,916841.0,0.499999750000125,0.10768994615502692,0.0,3,2,Empleado,9,Creciente,0
2202240.0,10,41,3000000.0,1200000,204093,801.0,5,2,0.0,164349.0,164349.0,0.0,5,0,0,5238819.0,0.3999998666667111,0.06803097732300756,0.0,5,6,Empleado,4,Creciente,0
3026280.0,12,24,2500000.0,150000,237758,799.0,3,3,0.0,4085.0,4085.0,0.0,3,0,0,362134.0,0.0599999760000096,0.09510316195873522,0.0,3,1,Empleado,4,Estable,0
1932445.2,10,44,3500000.0,2000000,163901,730.0,5,3,0.0,27053.0,27053.0,0.0,0,0,5,1263126.0,0.571428408163312,0.046828843763187494,0.0,5,12,Independiente,9,Creciente,0
1380000.0,8,51,2200000.0,1000000,156975,727.0,4,2,0.0,42317.0,37300.0,0.0,2,0,1,,0.4545452479339782,0.07135224029443624,0.0,3,1,Empleado,4,,0
1510652.4,10,47,3000000.0,1500000,128598,810.0,0,2,0.0,0.0,,,0,0,0,946640.0,0.4999998333333889,0.042865985711338095,0.0,0,6,Independiente,9,Creciente,0
2400000.0,6,24,4895000.0,1834000,366507,839.0,10,5,0.0,39617.0,39617.0,0.0,9,0,0,4527796.0,0.3746679520596625,0.07487373342722504,0.0,9,12,Empleado,4,Decreciente,0
1364770.8,11,40,1353000.0,426000,110779,820.0,4,4,0.0,7896.0,7896.0,0.0,1,1,1,,0.314855643122215,0.08187651006909825,0.0,3,12,Empleado,9,,0
1032000.0,6,53,2000000.0,200000,155133,820.0,0,1,0.0,0.0,,,0,0,0,,0.099999950000025,0.0775664612167694,0.0,0,5,Independiente,4,,0
900000.0,12,65,1350000.0,250000,70913,832.0,2,5,0.0,57431.0,57431.0,0.0,2,0,0,2449068.0,0.18518504801107555,0.0525281092384376,0.0,2,1,Empleado,4,Creciente,0
4627576.8,10,33,2000000.0,800000,392490,769.0,0,2,0.0,0.0,,,0,0,0,,0.3999998000001,0.19624490187754906,0.0,0,2,Independiente,9,,0
584289.6,6,23,3810000.0,1255000,88694,716.0,3,7,0.0,8468.0,8468.0,0.0,3,0,0,1055038.0,0.3293962390036118,0.02327925898182179,0.0,3,9,Independiente,4,Decreciente,0
1052400.0,6,46,877000.0,3000000,156831,718.0,7,7,0.0,25126.0,25126.0,0.0,2,0,4,,3.4207486650528334,0.17882647796296697,0.0,6,3,Independiente,4,,0
2400000.0,12,28,1763000.0,0,200924,808.0,1,1,0.0,0.0,0.0,0.0,0,0,1,2225507.0,0.0,0.11396703688767051,0.0,1,2,Empleado,4,Decreciente,0
3525600.0,12,51,6000000.0,1500000,277331,780.0,4,0,0.0,7738.0,7738.0,0.0,1,0,1,908526.0,0.24999995833334027,0.04622182562969573,0.0,2,2,Empleado,4,Estable,0
1111080.0,12,30,2200000.0,800000,87392,769.0,5,4,0.0,8876.0,8876.0,0.0,3,0,2,1608863.0,0.3636361983471826,0.03972361830744622,0.0,5,3,Empleado,4,Creciente,0
1200000.0,6,65,8000000.0,2000000,177907,786.0,15,7,0.0,204633.0,204633.0,0.0,6,0,4,5175946.0,0.2499999687500039,0.022238372220203473,0.0,10,11,Empleado,4,Creciente,0
1727880.0,6,31,1200000.0,300000,257914,756.0,4,3,0.0,1652.0,1652.0,0.0,0,1,1,1597237.0,0.24999979166684028,0.21492815422653813,0.0,2,5,Empleado,4,Creciente,0
2115496.8,11,22,2000000.0,900000,164873,756.0,4,3,0.0,14490.0,14490.0,0.0,1,1,1,908526.0,0.4499997750001125,0.08243645878177061,0.0,3,4,Independiente,9,Estable,0
1656368.4,24,41,2699000.0,1988000,75904,766.0,9,11,0.0,82331.0,82331.0,0.0,5,0,3,3035599.0,0.7365688267621983,0.02812299810189029,0.0,8,8,Empleado,10,Decreciente,0
2099956.8,9,51,3300000.0,600000,196306,827.0,4,5,0.0,306927.0,39332.0,0.0,0,1,3,3266666.0,0.18181812672177977,0.059486648640409506,0.0,4,2,Empleado,9,Estable,0
3190813.2,9,30,7000000.0,3000000,297567,815.0,7,2,0.0,56148.0,2832.0,0.0,5,0,1,,0.4285713673469475,0.04250956535577638,0.0,6,11,Independiente,9,,0
3155095.2,9,55,4000000.0,2000000,294236,813.0,4,4,0.0,15283.0,11844.0,0.0,1,0,2,923771.0,0.49999987500003124,0.07355898161025459,0.0,3,3,Independiente,9,Creciente,0
489600.0,6,45,3000000.0,1500000,72785,856.0,5,2,0.0,60819.0,25481.0,0.0,2,1,2,1421748.0,0.4999998333333889,0.02426165857944714,0.0,5,12,Independiente,4,Decreciente,0
1737478.8,6,48,2000000.0,850000,258313,783.0,8,11,0.0,359.0,359.0,0.0,2,0,4,,0.42499978750010625,0.1291564354217823,0.0,6,4,Independiente,4,,0
1612800.0,8,32,2650000.0,1200000,183865,765.0,6,3,0.0,28792.0,28792.0,0.0,5,0,1,2821411.0,0.45283001779999327,0.06938299268566314,0.0,6,3,Empleado,4,Creciente,0
2352000.0,6,27,2500000.0,1800000,350523,808.0,3,3,0.0,4625.0,4625.0,0.0,2,0,0,1351034.0,0.7199997120001153,0.14020914391634243,0.0,2,5,Empleado,4,Decreciente,0
2481000.0,18,47,2500000.0,700000,137059,817.0,1,3,0.0,0.0,0.0,0.0,0,0,1,908526.0,0.2799998880000448,0.05482357807056877,0.0,1,12,Empleado,4,Estable,0
3600000.0,12,52,3000000.0,600000,250000,839.0,2,4,0.0,43.0,43.0,0.0,1,0,0,0.0,0.19999993333335556,0.08333330555556481,0.0,1,1,Independiente,4,Estable,0
1390534.8,10,60,3000000.0,1500000,118063,861.0,9,3,0.0,22626.0,22626.0,0.0,7,0,1,2725378.0,0.4999998333333889,0.03935432021522659,0.0,8,3,Independiente,9,Decreciente,0
2280000.0,24,37,3500000.0,1800000,99660,799.0,5,8,0.0,0.0,0.0,0.0,3,0,1,916841.0,0.5142855673469807,0.028474277578777834,0.0,4,2,Independiente,4,Creciente,0
